player_total,dealer_card,soft,win_prob,best_move
18,2,0,0.4905,0
20,3,0,0.7595,0
12,5,0,0.409,0
17,3,0,0.381,0
14,2,0,0.357,0
18,10,0,0.3275,0
14,10,0,0.226,1
17,10,0,0.2085,0
21,10,1,0.8965,0
10,8,0,0.533,1
13,10,0,0.236,1
11,10,0,0.4625,1
18,8,0,0.3795,0
18,6,0,0.584,0
17,3,0,0.3775,0
19,2,0,0.625,0
18,4,0,0.5335,0
16,8,0,0.262,1
19,9,0,0.478,0
21,10,1,0.8925,0
20,6,0,0.786,0
12,10,0,0.262,1
9,10,0,0.324,1
16,3,0,0.374,0
20,6,0,0.7805,0
20,10,0,0.5565,0
17,10,0,0.211,0
14,11,0,0.1995,0
15,10,0,0.2105,0
12,2,0,0.357,1
10,6,0,0.619,1
14,10,1,0.3275,1
5,8,0,0.2495,1
11,10,0,0.4765,1
18,6,0,0.556,0
19,6,1,0.667,0
17,8,0,0.254,0
15,3,1,0.488,1
12,10,0,0.246,1
21,11,1,0.643,0
12,10,0,0.2425,1
14,10,0,0.2085,0
14,3,0,0.4105,0
14,11,0,0.2035,0
16,4,0,0.385,0
20,2,1,0.753,0
20,5,0,0.7695,0
14,2,1,0.464,1
16,5,0,0.404,0
9,2,0,0.483,1
20,4,0,0.757,0
21,11,1,0.621,0
7,2,0,0.3645,0
20,8,0,0.874,0
17,10,0,0.213,0
14,9,0,0.25,1
11,2,0,0.574,1
14,10,0,0.23,1
17,3,0,0.3645,0
17,10,0,0.23,0
15,2,1,0.481,1
19,2,1,0.6245,0
15,4,0,0.378,0
14,11,0,0.1955,0
21,5,1,0.889,0
12,7,0,0.351,1
13,11,0,0.208,0
10,8,0,0.5295,1
20,6,0,0.7795,0
21,9,1,0.949,0
18,9,1,0.386,1
19,6,1,0.68,0
14,10,0,0.231,1
14,8,0,0.27,1
18,10,0,0.3175,0
21,10,1,0.8815,0
10,10,0,0.393,1
7,8,0,0.264,0
20,10,1,0.5345,0
12,11,0,0.208,1
20,8,0,0.8585,0
13,10,0,0.2165,1
11,6,0,0.6175,1
12,2,0,0.3615,1
16,10,0,0.2075,0
21,7,1,0.926,0
12,10,0,0.2505,1
10,10,0,0.3995,1
17,2,0,0.369,0
9,3,0,0.4965,1
12,10,0,0.2395,1
18,7,0,0.6245,0
11,2,0,0.5875,1
17,6,0,0.453,0
15,2,0,0.365,0
19,10,0,0.444,0
18,4,0,0.502,0
7,6,0,0.432,1
20,10,0,0.542,0
14,3,0,0.394,0
16,11,0,0.199,0
16,10,0,0.212,0
9,6,0,0.531,1
12,10,0,0.2595,1
12,11,0,0.2105,1
16,9,0,0.227,0
16,9,0,0.2355,0
11,10,0,0.4825,1
6,9,0,0.235,0
21,3,1,0.8925,0
15,10,0,0.2175,0
10,9,0,0.492,1
16,2,0,0.3635,0
7,7,0,0.284,1
14,10,0,0.2005,0
15,10,0,0.2155,1
16,2,0,0.3775,0
20,5,0,0.792,0
7,10,0,0.227,0
14,7,0,0.308,1
20,10,0,0.5455,0
19,2,0,0.648,0
7,7,0,0.3005,1
19,10,0,0.422,0
16,4,0,0.41,0
13,6,0,0.4335,0
17,11,1,0.273,1
5,8,0,0.243,1
14,8,0,0.276,1
16,10,1,0.329,1
16,3,0,0.3945,0
9,3,0,0.4985,1
11,10,0,0.4705,1
13,10,0,0.231,1
12,3,0,0.389,0
13,10,0,0.24,1
20,8,0,0.867,0
21,5,1,0.8975,0
15,8,0,0.25,1
16,4,0,0.4115,0
15,6,0,0.4355,0
5,11,0,0.1995,0
20,10,0,0.5465,0
20,10,0,0.5445,0
13,10,0,0.2305,1
14,10,0,0.237,1
12,4,0,0.415,0
17,7,1,0.4025,1
16,8,0,0.2605,1
16,11,0,0.206,0
18,5,0,0.5195,0
17,2,0,0.35,0
17,6,0,0.4385,0
20,6,0,0.7705,0
11,6,0,0.6575,1
21,10,1,0.885,0
13,10,1,0.3065,1
21,7,1,0.924,0
19,11,0,0.3935,0
12,2,0,0.3575,0
9,10,0,0.3135,1
20,7,0,0.8495,0
14,10,1,0.3165,1
15,10,0,0.213,0
14,10,0,0.2185,1
15,3,0,0.37,0
12,10,0,0.243,1
19,5,1,0.6545,0
21,10,1,0.8915,0
12,3,0,0.377,0
14,8,0,0.282,1
19,10,0,0.43,0
12,5,0,0.4285,0
12,10,0,0.2555,1
18,10,0,0.319,0
16,2,1,0.47,1
15,10,0,0.21,0
19,4,0,0.6635,0
15,6,0,0.4325,0
20,10,0,0.541,0
12,7,0,0.337,1
19,7,0,0.77,0
11,2,0,0.57,1
17,11,1,0.2695,1
19,9,1,0.464,0
19,8,0,0.7205,0
14,6,0,0.442,0
13,4,0,0.3815,0
14,10,0,0.215,1
11,9,0,0.51,1
16,10,0,0.197,0
11,5,0,0.6365,1
21,5,1,0.8745,0
12,3,0,0.377,0
18,6,0,0.537,0
16,3,0,0.373,0
20,10,1,0.5425,0
19,10,0,0.438,0
13,8,0,0.294,1
6,10,0,0.233,1
21,10,1,0.878,0
14,5,0,0.4255,0
13,10,0,0.2265,1
14,10,1,0.3045,1
17,10,0,0.211,0
13,2,0,0.364,0
9,6,0,0.553,1
18,10,0,0.328,0
14,10,1,0.299,1
21,11,1,0.6405,0
15,6,0,0.4445,0
15,10,0,0.222,0
21,6,1,0.8995,0
10,11,0,0.3745,1
14,10,0,0.213,1
14,4,0,0.4165,0
19,8,0,0.7305,0
14,10,0,0.208,1
16,9,0,0.233,0
7,10,0,0.2195,1
14,4,0,0.4005,0
20,10,0,0.5365,0
18,8,0,0.3665,0
14,10,0,0.21,0
14,6,0,0.4185,0
16,10,0,0.196,0
14,10,0,0.205,0
13,8,0,0.276,1
18,10,0,0.3245,0
17,10,0,0.222,0
12,4,0,0.383,0
21,10,1,0.893,0
19,6,0,0.655,0
13,10,0,0.2325,1
17,9,0,0.246,0
13,6,0,0.451,0
19,4,0,0.649,0
18,3,1,0.528,1
18,8,0,0.3605,0
16,10,0,0.206,0
12,5,0,0.4055,0
17,7,0,0.2715,0
13,6,0,0.4495,0
20,10,1,0.5545,0
13,4,0,0.413,0
15,6,0,0.4535,0
20,6,0,0.788,0
20,10,0,0.5535,0
7,11,0,0.2105,1
15,11,1,0.2715,1
15,9,0,0.249,1
19,5,0,0.6565,0
15,10,0,0.2005,0
13,7,0,0.346,1
9,3,0,0.4795,1
15,11,0,0.203,0
15,4,0,0.4045,0
15,7,0,0.293,1
6,10,0,0.2185,1
19,9,0,0.4585,0
16,2,0,0.377,0
10,10,0,0.3975,1
18,3,0,0.501,0
14,4,0,0.4,0
18,10,1,0.3415,1
19,9,0,0.468,0
15,3,1,0.4865,1
18,9,0,0.3295,0
20,11,0,0.5225,0
8,3,0,0.4315,1
19,3,0,0.6445,0
13,10,0,0.2125,0
7,8,0,0.255,0
18,8,0,0.3625,0
11,4,0,0.593,1
6,10,0,0.211,1
21,10,1,0.8875,0
19,10,0,0.4205,0
10,11,0,0.3475,1
16,8,0,0.244,0
12,5,0,0.412,0
17,4,0,0.4055,0
15,10,0,0.2145,0
17,9,0,0.2355,0
6,2,0,0.3715,1
15,10,0,0.202,0
20,3,1,0.756,0
13,8,0,0.3065,1
12,10,0,0.2515,1
15,10,0,0.2005,1
20,10,0,0.542,0
13,4,1,0.5045,1
19,10,1,0.428,0
14,9,0,0.246,1
8,4,0,0.456,1
21,10,1,0.8805,0
14,7,0,0.294,1
6,10,0,0.208,1
13,10,0,0.2365,1
9,11,0,0.296,1
17,7,0,0.25,1
11,10,0,0.476,1
10,6,0,0.611,1
12,10,0,0.2345,0
16,10,1,0.3095,1
12,4,0,0.392,0
20,4,0,0.7805,0
21,10,1,0.89,0
16,4,1,0.518,1
20,5,0,0.7735,0
15,8,0,0.2555,1
15,4,0,0.3925,0
20,10,0,0.5265,0
16,5,0,0.4345,0
15,10,0,0.201,1
14,5,0,0.425,0
17,11,0,0.2025,0
15,10,0,0.211,0
12,4,0,0.386,0
8,4,0,0.4495,1
15,7,0,0.2815,1
13,3,1,0.458,1
19,9,0,0.4555,0
12,10,0,0.2435,1
13,7,0,0.2945,1
14,7,1,0.4235,1
14,10,0,0.21,1
13,9,0,0.276,1
20,9,1,0.8185,0
12,3,0,0.387,1
14,10,0,0.2115,0
15,10,0,0.2205,0
12,10,0,0.254,1
15,10,0,0.2145,0
13,10,0,0.238,1
13,3,0,0.3815,0
13,10,0,0.234,1
17,6,0,0.4275,0
14,10,0,0.227,1
19,4,0,0.6575,0
21,4,1,0.874,0
16,10,0,0.215,0
12,11,0,0.213,1
16,10,0,0.2205,0
14,9,0,0.2475,1
13,10,0,0.2345,1
19,10,0,0.426,0
10,9,0,0.5025,1
14,7,0,0.31,1
14,6,0,0.4385,0
20,5,0,0.7795,0
13,10,0,0.235,1
12,10,0,0.2475,1
6,10,0,0.2175,0
13,10,0,0.2365,1
15,10,0,0.204,0
15,2,1,0.469,1
19,8,0,0.7405,0
7,10,0,0.22,1
14,4,1,0.4655,1
14,7,0,0.308,1
16,4,0,0.399,0
20,10,0,0.5485,0
21,10,1,0.885,0
18,3,0,0.5185,0
20,7,0,0.8465,0
10,10,0,0.41,1
15,10,0,0.2085,1
21,4,1,0.8785,0
12,9,0,0.275,1
13,10,0,0.24,1
21,6,1,0.894,0
15,7,0,0.2605,1
12,8,0,0.2965,1
18,7,0,0.624,0
16,11,0,0.202,0
20,8,1,0.87,0
13,10,0,0.226,0
13,10,0,0.23,1
11,7,0,0.5855,1
20,6,0,0.784,0
8,10,0,0.254,1
7,10,0,0.206,1
15,3,0,0.3655,0
12,7,0,0.345,1
17,10,0,0.2175,0
10,10,0,0.3875,1
16,6,0,0.414,0
12,6,0,0.442,0
21,10,1,0.8925,0
16,10,0,0.224,0
20,5,0,0.7925,0
17,10,0,0.2225,0
8,11,0,0.244,1
11,7,0,0.555,1
5,11,0,0.2145,0
19,11,0,0.3675,0
18,8,0,0.388,0
11,5,0,0.6065,1
14,2,1,0.4755,1
15,9,0,0.249,0
18,8,0,0.375,0
18,8,0,0.3685,0
14,2,0,0.381,0
12,4,0,0.3835,0
16,8,1,0.378,1
8,11,0,0.234,1
20,3,0,0.7605,0
20,10,0,0.5375,0
17,11,0,0.203,0
16,8,0,0.2375,0
14,4,0,0.4025,0
20,3,0,0.761,0
14,2,0,0.3485,0
18,9,0,0.339,0
21,7,1,0.919,0
5,10,0,0.211,1
20,6,0,0.781,0
9,10,0,0.309,1
4,7,0,0.2635,1
15,5,0,0.416,0
12,6,0,0.4375,0
11,10,0,0.513,1
13,10,0,0.2335,1
20,10,0,0.56,0
14,7,0,0.3105,1
12,10,0,0.253,1
19,10,0,0.4465,0
20,10,1,0.5475,0
6,10,0,0.209,0
13,10,0,0.2325,1
19,10,1,0.4195,0
16,10,0,0.217,0
19,8,0,0.7335,0
7,9,0,0.2405,0
20,10,0,0.5465,0
13,4,0,0.399,0
12,7,0,0.34,1
17,7,0,0.2655,1
15,3,0,0.371,0
12,10,0,0.2455,1
17,10,0,0.2145,0
13,10,1,0.311,1
14,6,0,0.424,0
19,3,0,0.6405,0
13,10,0,0.23,1
13,10,1,0.3245,1
18,10,1,0.3335,1
13,10,0,0.2485,1
14,9,0,0.264,1
20,8,0,0.8575,0
20,8,0,0.8555,0
18,9,0,0.3435,0
20,9,1,0.8335,0
6,3,0,0.3855,1
8,10,0,0.256,1
14,2,0,0.3495,0
16,7,1,0.426,1
21,7,1,0.926,0
20,8,0,0.857,0
13,3,1,0.449,1
14,10,0,0.227,1
5,4,0,0.409,0
20,6,0,0.789,0
19,10,0,0.4405,0
16,7,0,0.27,0
20,8,0,0.861,0
20,2,0,0.7745,0
13,11,0,0.213,0
14,9,0,0.25,1
5,10,0,0.2135,0
17,6,0,0.428,0
16,8,1,0.395,1
19,10,0,0.45,0
10,8,0,0.532,1
8,10,0,0.2625,1
15,8,0,0.262,1
10,11,0,0.339,1
20,3,0,0.765,0
16,5,0,0.404,0
16,10,0,0.2125,0
19,2,1,0.6285,0
12,10,0,0.2485,1
12,10,0,0.232,1
12,5,0,0.412,0
8,2,0,0.432,1
9,10,0,0.298,1
11,10,0,0.4785,1
13,11,0,0.1965,0
19,10,0,0.4345,0
18,10,0,0.32,0
9,10,0,0.3275,1
19,10,0,0.4445,0
17,6,0,0.4325,0
7,10,0,0.2205,1
11,8,0,0.5645,1
12,8,0,0.298,1
13,10,1,0.323,1
14,6,1,0.5305,1
20,10,0,0.527,0
11,9,0,0.5245,1
19,6,0,0.6595,0
20,10,0,0.535,0
20,2,0,0.7445,0
15,3,0,0.3755,0
17,7,1,0.4115,1
17,10,0,0.217,0
15,11,1,0.264,1
16,10,0,0.2055,0
11,3,0,0.583,1
17,2,0,0.3495,0
19,2,0,0.6255,0
20,2,0,0.7495,0
18,10,0,0.3045,0
20,10,0,0.55,0
16,10,0,0.211,0
18,10,0,0.316,0
20,4,0,0.7615,0
12,10,0,0.26,1
20,2,0,0.774,0
13,5,0,0.4305,0
12,10,0,0.2525,1
14,9,0,0.2435,1
15,10,0,0.216,0
14,5,0,0.4065,0
18,10,0,0.3,0
16,8,1,0.379,1
16,10,0,0.2105,0
21,10,1,0.8915,0
20,11,0,0.5155,0
15,3,1,0.469,1
6,10,0,0.231,0
18,10,1,0.347,1
12,4,0,0.404,0
15,7,0,0.2955,1
12,2,0,0.3635,0
13,6,0,0.439,0
18,6,0,0.5565,0
12,5,0,0.412,0
10,10,0,0.4005,1
21,8,1,0.9305,0
18,10,1,0.337,1
14,2,1,0.469,1
19,9,0,0.478,0
17,11,0,0.2015,0
15,5,1,0.4935,1
12,3,0,0.388,0
8,3,0,0.433,1
18,10,1,0.339,1
14,4,0,0.415,0
12,11,0,0.2125,1
13,10,0,0.2215,1
16,8,0,0.2535,0
21,6,1,0.8905,0
19,6,0,0.652,0
16,10,1,0.318,1
9,10,0,0.319,1
15,5,0,0.4205,0
10,3,0,0.5805,1
20,6,0,0.7815,0
12,8,0,0.3165,1
12,5,0,0.411,0
17,6,0,0.4325,0
12,10,0,0.2645,1
11,10,0,0.451,1
19,3,0,0.6245,0
21,10,1,0.8845,0
19,8,0,0.7175,0
20,8,0,0.8595,0
12,8,0,0.3155,1
19,5,0,0.6565,0
11,5,0,0.6305,1
18,10,1,0.3505,1
12,10,0,0.253,1
6,3,0,0.3795,0
13,5,1,0.493,1
14,2,1,0.449,1
20,10,0,0.5385,0
15,10,0,0.209,0
15,11,0,0.1985,0
13,3,0,0.4005,0
20,10,0,0.546,0
16,8,1,0.4105,1
21,10,1,0.892,0
18,8,0,0.365,0
15,2,1,0.457,1
9,10,0,0.3165,1
12,11,0,0.205,0
21,8,1,0.9295,0
17,11,1,0.2515,1
10,9,0,0.4955,1
10,11,0,0.3645,1
13,5,0,0.406,0
16,10,0,0.2215,0
19,10,0,0.449,0
15,11,0,0.1905,0
21,5,1,0.891,0
14,8,0,0.2985,1
17,8,0,0.2485,0
16,7,0,0.289,1
14,8,0,0.285,1
20,3,0,0.778,0
4,10,0,0.2145,0
14,8,0,0.28,1
10,6,0,0.619,1
16,10,0,0.212,0
12,7,0,0.3495,1
16,6,0,0.434,0
13,10,0,0.234,1
12,7,0,0.3225,1
13,11,1,0.281,1
21,10,1,0.8745,0
12,10,0,0.234,1
14,11,0,0.1855,1
6,9,0,0.225,1
18,10,0,0.326,0
5,4,0,0.398,0
17,6,0,0.417,0
10,4,0,0.594,1
18,2,0,0.494,0
20,2,0,0.752,0
21,11,1,0.6525,0
15,8,0,0.259,1
14,10,0,0.217,0
14,3,0,0.3845,0
10,8,0,0.532,1
21,10,1,0.899,0
18,11,0,0.2635,0
7,10,0,0.2295,1
12,11,0,0.2155,1
9,11,0,0.291,1
19,9,0,0.467,0
11,10,0,0.469,1
14,5,0,0.4185,0
13,7,0,0.3095,1
8,9,0,0.2725,1
14,3,0,0.3695,0
13,10,0,0.236,1
5,10,0,0.22,0
5,7,0,0.267,0
15,8,1,0.3655,1
13,3,0,0.375,0
13,8,0,0.294,1
13,6,0,0.426,0
13,8,0,0.285,1
10,9,0,0.491,1
14,3,0,0.3705,0
20,10,0,0.5675,0
17,4,0,0.388,0
17,3,0,0.383,0
20,3,0,0.7615,0
12,4,0,0.4035,0
12,3,0,0.382,0
19,10,0,0.421,0
16,11,0,0.201,0
15,5,0,0.4235,0
20,10,0,0.541,0
16,9,0,0.226,0
13,5,0,0.3905,0
20,9,0,0.8225,0
12,8,0,0.309,1
15,3,0,0.3655,0
17,7,0,0.269,0
9,5,0,0.505,1
20,8,0,0.852,0
20,10,0,0.548,0
16,9,0,0.225,0
17,10,0,0.2035,0
21,5,1,0.902,0
17,8,0,0.2445,0
17,11,0,0.2015,0
16,2,0,0.3625,0
14,10,1,0.3245,1
14,10,0,0.226,1
13,6,1,0.533,1
13,4,1,0.4835,1
14,3,1,0.488,1
15,4,0,0.4195,0
14,4,0,0.398,0
16,7,0,0.2705,1
17,3,0,0.383,0
11,2,0,0.589,1
12,5,0,0.399,0
20,4,1,0.773,0
16,7,0,0.2885,1
17,10,0,0.221,0
14,7,0,0.3195,1
14,8,0,0.292,1
12,8,0,0.3175,1
20,10,0,0.55,0
13,10,0,0.243,1
13,4,0,0.4,0
19,9,0,0.4665,0
12,7,0,0.3585,1
16,7,0,0.2765,1
18,10,1,0.349,1
20,10,0,0.535,0
14,10,0,0.2215,0
16,4,1,0.4745,1
12,7,0,0.3375,1
20,5,0,0.7805,0
9,10,0,0.3245,1
21,2,1,0.8825,0
14,11,1,0.2785,1
12,3,0,0.393,0
12,10,0,0.2445,1
5,7,0,0.2685,1
11,5,0,0.6055,1
18,7,0,0.627,0
15,7,0,0.275,1
17,7,1,0.433,1
15,10,1,0.313,1
13,2,0,0.352,0
13,4,0,0.396,0
14,10,0,0.2305,1
12,3,0,0.381,0
17,3,0,0.3905,0
16,6,0,0.4315,0
12,9,0,0.2845,1
17,11,0,0.196,0
10,10,0,0.3685,1
18,7,0,0.6405,0
10,11,0,0.3465,1
20,9,0,0.819,0
6,8,0,0.259,1
13,10,0,0.2335,1
21,9,1,0.9455,0
13,9,0,0.2665,1
16,3,0,0.369,0
12,5,0,0.434,0
15,6,0,0.441,0
19,9,0,0.476,0
11,5,0,0.625,1
13,4,0,0.3935,0
14,10,0,0.215,1
19,6,1,0.6565,0
13,10,0,0.228,1
20,10,0,0.5425,0
6,7,0,0.2695,0
10,8,0,0.539,1
10,5,0,0.594,1
16,10,0,0.2135,0
5,7,0,0.2635,1
20,7,0,0.8515,0
19,7,0,0.769,0
14,2,0,0.339,0
17,6,0,0.442,0
10,10,0,0.3805,1
13,8,1,0.397,1
20,8,0,0.862,0
12,3,0,0.358,0
18,10,0,0.3035,0
8,6,0,0.499,1
17,9,1,0.365,1
12,10,0,0.2515,1
16,10,0,0.2345,0
16,2,0,0.347,0
10,8,0,0.5255,1
7,11,0,0.1985,1
14,2,1,0.4395,1
17,10,0,0.218,0
10,8,0,0.5285,1
12,6,0,0.4405,0
15,9,0,0.2305,0
20,10,0,0.5415,0
20,10,0,0.5715,0
17,4,0,0.3805,0
16,7,0,0.272,1
10,8,0,0.5565,1
12,10,0,0.2545,1
17,11,0,0.203,0
6,5,0,0.427,0
15,10,0,0.206,0
21,10,1,0.8995,0
17,5,0,0.425,0
17,8,1,0.3855,1
7,2,0,0.3575,1
15,8,0,0.2565,1
12,9,0,0.2795,1
14,9,0,0.2485,1
8,9,0,0.29,1
16,10,0,0.2085,0
13,10,1,0.314,1
12,3,0,0.3905,0
20,10,0,0.541,0
18,5,0,0.5235,0
14,10,0,0.217,1
20,10,0,0.5605,0
14,11,0,0.1945,0
7,6,0,0.4495,1
16,2,0,0.38,0
12,3,0,0.3865,0
12,2,0,0.371,0
14,3,0,0.3925,0
14,4,1,0.4905,1
17,3,0,0.387,0
16,6,0,0.4455,0
11,3,0,0.582,1
12,4,0,0.406,0
19,5,0,0.655,0
16,3,0,0.3855,0
11,2,0,0.574,1
15,8,0,0.2565,1
17,3,0,0.3615,0
11,10,0,0.5035,1
13,10,0,0.2225,1
19,10,0,0.4335,0
13,10,0,0.233,0
14,10,0,0.2325,1
17,10,1,0.3195,1
14,9,0,0.256,1
13,9,0,0.263,1
13,9,0,0.2805,1
14,10,0,0.2155,0
15,11,0,0.197,0
18,6,0,0.5535,0
19,10,0,0.432,0
8,9,0,0.2795,1
16,7,0,0.2855,1
17,9,0,0.2235,0
14,5,0,0.412,0
21,6,1,0.9005,0
17,5,0,0.415,0
16,5,0,0.4055,0
11,10,0,0.484,1
11,3,0,0.6085,1
21,10,1,0.873,0
12,10,0,0.243,1
11,11,0,0.3815,1
19,10,0,0.4435,0
7,3,0,0.4095,1
20,10,0,0.5385,0
13,10,0,0.2475,1
10,10,0,0.383,1
14,3,0,0.367,0
16,10,0,0.201,0
15,3,0,0.3685,0
13,3,0,0.368,0
10,2,0,0.5385,1
10,7,0,0.564,1
7,10,0,0.2455,1
18,10,1,0.343,1
20,11,0,0.534,0
12,10,0,0.2525,1
18,3,0,0.512,0
18,6,1,0.551,0
18,4,0,0.527,0
19,11,0,0.399,0
9,3,0,0.5135,1
15,8,1,0.394,1
6,10,0,0.223,0
9,6,0,0.5645,1
10,10,0,0.4025,1
14,3,0,0.3965,0
12,10,0,0.2505,1
15,6,0,0.426,0
13,10,1,0.3225,1
20,10,0,0.5465,0
11,3,0,0.5925,1
10,10,0,0.407,1
12,8,0,0.32,1
15,8,1,0.4075,1
20,8,0,0.854,0
18,10,0,0.3275,0
7,11,0,0.2185,1
19,5,1,0.645,0
12,5,0,0.4225,0
13,4,0,0.389,0
19,2,0,0.625,0
14,3,0,0.39,0
14,3,0,0.394,0
14,10,1,0.315,1
20,6,0,0.7775,0
8,10,0,0.269,1
13,8,0,0.3075,1
9,10,0,0.308,1
14,8,0,0.278,1
7,5,0,0.4195,1
16,11,1,0.267,1
19,2,0,0.634,0
7,6,0,0.457,1
17,11,0,0.211,0
7,11,0,0.215,1
7,6,0,0.4595,1
20,8,0,0.872,0
13,11,1,0.2825,1
16,7,0,0.276,1
18,7,0,0.613,0
8,10,0,0.262,1
9,10,0,0.3055,1
12,5,0,0.4255,0
16,6,0,0.4515,0
17,6,0,0.4615,0
12,10,0,0.2695,1
11,8,0,0.559,1
17,4,0,0.394,0
13,10,1,0.321,1
7,7,0,0.283,1
13,2,0,0.3535,0
18,2,0,0.477,0
11,10,0,0.466,1
15,11,0,0.2005,0
15,11,0,0.191,0
17,2,0,0.363,0
10,8,0,0.5535,1
18,2,0,0.48,0
8,7,0,0.4115,1
13,7,1,0.426,1
14,3,0,0.3745,0
14,3,0,0.3995,0
19,6,0,0.667,0
10,8,0,0.5405,1
14,11,0,0.201,0
9,11,0,0.295,1
18,9,1,0.3995,1
13,11,0,0.2055,0
18,9,0,0.368,0
19,5,0,0.658,0
18,2,0,0.485,0
20,9,0,0.805,0
13,3,0,0.363,0
17,10,0,0.217,0
12,10,0,0.268,1
16,5,0,0.424,0
10,10,0,0.389,1
16,10,0,0.2035,0
13,3,0,0.385,0
8,2,0,0.4,1
5,6,0,0.4515,0
8,7,0,0.402,1
16,8,0,0.2485,1
16,6,0,0.438,0
17,10,0,0.2105,0
15,5,0,0.415,0
16,10,0,0.2175,0
11,2,0,0.598,1
14,11,0,0.21,0
21,10,1,0.892,0
12,5,0,0.408,0
5,3,0,0.3875,1
17,7,0,0.256,0
21,7,1,0.9295,0
16,3,0,0.368,0
15,10,1,0.323,1
15,11,1,0.2585,1
17,10,0,0.204,0
17,10,0,0.218,0
12,8,0,0.304,1
16,2,1,0.4385,1
12,7,0,0.3465,1
13,2,0,0.3655,0
12,10,0,0.2595,1
17,11,0,0.205,0
20,11,0,0.533,0
12,10,0,0.2485,1
10,9,0,0.4805,1
12,3,0,0.3675,1
16,8,1,0.399,1
13,2,0,0.3505,0
13,10,0,0.2445,1
20,4,0,0.775,0
14,8,0,0.2725,1
11,7,0,0.5685,1
17,5,0,0.417,0
17,10,1,0.314,1
8,11,0,0.222,1
13,2,0,0.3625,0
17,10,0,0.204,0
13,7,1,0.417,1
17,10,0,0.2165,0
8,10,0,0.2775,1
17,4,0,0.384,0
19,10,0,0.4405,0
11,7,0,0.592,1
16,6,0,0.43,0
15,10,1,0.314,1
12,9,0,0.298,1
6,9,0,0.226,0
14,10,1,0.3265,1
18,2,0,0.473,0
16,6,1,0.5325,1
15,4,0,0.4145,0
10,11,0,0.3615,1
13,6,0,0.451,0
8,10,0,0.278,1
21,5,1,0.883,0
20,7,0,0.8585,0
14,10,0,0.22,1
8,3,0,0.433,1
20,8,0,0.8615,0
20,10,0,0.582,0
21,6,1,0.8885,0
13,8,1,0.3875,1
18,8,0,0.343,0
16,10,0,0.202,0
12,5,0,0.416,0
20,10,0,0.542,0
14,6,0,0.442,0
12,3,0,0.3665,0
18,10,1,0.343,1
20,10,0,0.544,0
14,10,1,0.309,1
15,11,0,0.1895,0
14,11,0,0.202,0
12,10,0,0.2495,1
20,10,1,0.558,0
12,10,0,0.239,1
21,11,1,0.6485,0
13,8,0,0.3095,1
6,3,0,0.384,0
20,2,0,0.758,0
9,8,0,0.4635,1
15,10,0,0.2085,0
20,8,0,0.8605,0
14,10,0,0.2265,0
20,4,0,0.768,0
16,6,0,0.4295,0
17,9,0,0.2175,0
20,10,0,0.539,0
11,10,0,0.475,1
12,9,0,0.286,1
15,4,0,0.4025,0
14,10,0,0.214,1
18,10,0,0.33,0
15,11,0,0.197,0
7,10,0,0.2355,1
19,11,1,0.373,0
20,10,0,0.566,0
14,5,0,0.412,0
12,5,0,0.4295,0
19,9,0,0.49,0
14,10,0,0.2225,1
21,4,1,0.888,0
18,5,0,0.535,0
7,9,0,0.2415,1
14,8,0,0.2655,1
15,10,0,0.2195,0
4,10,0,0.204,1
5,9,0,0.24,1
15,5,0,0.4125,0
12,5,0,0.41,0
14,10,0,0.212,0
20,4,0,0.771,0
20,11,0,0.522,0
18,3,0,0.4985,0
9,6,0,0.5415,1
14,10,0,0.227,0
12,10,0,0.2545,1
9,2,0,0.5015,1
14,3,1,0.4695,1
20,10,0,0.5415,0
11,10,0,0.4855,1
19,2,0,0.6325,0
15,3,0,0.38,0
17,8,0,0.2495,0
13,10,0,0.2355,1
11,6,0,0.6105,1
14,2,0,0.3655,0
20,10,0,0.5715,0
14,3,0,0.385,0
20,10,0,0.5785,0
17,2,0,0.332,0
12,5,0,0.42,0
12,10,0,0.2575,1
19,7,1,0.767,0
12,10,0,0.2525,1
14,6,0,0.4295,0
13,10,0,0.2335,1
13,10,0,0.2405,1
8,10,0,0.272,1
16,2,0,0.3665,0
12,7,0,0.3295,1
13,10,0,0.255,1
14,10,0,0.21,0
14,8,0,0.2815,1
20,8,0,0.852,0
10,2,0,0.548,1
19,3,0,0.628,0
16,2,1,0.4575,1
13,10,1,0.319,1
14,10,0,0.2155,1
13,10,0,0.2425,1
18,3,0,0.49,0
17,7,0,0.264,0
6,8,0,0.253,0
20,10,0,0.545,0
14,5,1,0.5125,1
7,7,0,0.293,1
20,4,1,0.764,0
17,10,0,0.1945,0
13,10,0,0.2425,0
13,6,0,0.4175,0
6,9,0,0.2325,0
20,6,0,0.7635,0
16,9,0,0.219,1
21,10,1,0.8875,0
12,3,0,0.3915,0
7,10,0,0.2315,1
13,9,1,0.3445,1
18,10,0,0.3165,0
14,3,0,0.3695,0
15,6,0,0.438,0
10,4,0,0.577,1
10,10,0,0.4115,1
11,7,0,0.589,1
19,8,1,0.7305,0
21,10,1,0.883,0
20,7,0,0.8425,0
13,8,0,0.2865,1
13,2,0,0.3535,0
14,10,0,0.236,1
10,6,0,0.611,1
8,10,0,0.26,1
17,5,0,0.4145,0
17,9,0,0.22,0
12,11,0,0.217,1
9,9,0,0.3725,1
18,3,0,0.5085,0
10,11,0,0.336,1
